open;close;high;low;volume;time;rsi;mm_7;mm_21
98393.0;98357.0;98434.0;98306.0;35278;2019.01.29 13:45:00;47.30464906159308;98421.92154209518;98489.32860717972
98352.0;98168.0;98357.0;98168.0;70064;2019.01.29 13:50:00;42.10490708269737;98358.44115657138;98460.11691561792
98168.0;98214.0;98219.0;98072.0;73384;2019.01.29 13:55:00;43.6772288131684;98322.33086742854;98437.74265056175
98214.0;98260.0;98270.0;98148.0;43249;2019.01.29 14:00:00;45.22936854119811;98306.74815057139;98421.5842277834
98255.0;98250.0;98332.0;98199.0;44501;2019.01.29 14:05:00;44.94838140905998;98292.56111292855;98405.98566162126
98245.0;98270.0;98276.0;98143.0;44340;2019.01.29 14:10:00;45.65300126002827;98286.92083469642;98393.6233287466
98276.0;98189.0;98301.0;98117.0;45387;2019.01.29 14:15:00;43.31031283632559;98262.44062602232;98375.02120795145
98189.0;98077.0;98204.0;98072.0;46992;2019.01.29 14:20:00;40.32470471617785;98216.08046951675;98347.92837086495
98077.0;98158.0;98174.0;98031.0;49956;2019.01.29 14:25:00;43.27565165057297;98201.56035213756;98330.66215533177
98163.0;98102.0;98189.0;98102.0;31160;2019.01.29 14:30:00;41.78500835751899;98176.67026410317;98309.87468666524
98107.0;98123.0;98184.0;98092.0;31399;2019.01.29 14:35:00;42.5592295307361;98163.25269807738;98292.88607878657
98123.0;98123.0;98163.0;98031.0;52527;2019.01.29 14:40:00;42.5592295307361;98153.18952355805;98277.44188980598
98117.0;98117.0;98255.0;98097.0;64379;2019.01.29 14:45:00;42.38386991717428;98144.14214266854;98262.85626345998
98123.0;97970.0;98123.0;97903.0;83133;2019.01.29 14:50:00;38.34471233674373;98100.60660700141;98236.2329667818
97970.0;97975.0;98077.0;97954.0;48342;2019.01.29 14:55:00;38.55255280348379;98069.20495525106;98212.48451525618
97970.0;97970.0;98087.0;97857.0;76878;2019.01.29 15:00:00;38.41741671479393;98044.40371643829;98190.4404684147
97964.0;97959.0;98031.0;97898.0;47981;2019.01.29 15:05:00;38.11074639568967;98023.05278732872;98169.40042583154
97959.0;98015.0;98066.0;97929.0;40950;2019.01.29 15:10:00;40.62842842008233;98021.03959049654;98155.36402348321
98015.0;98179.0;98209.0;98010.0;52175;2019.01.29 15:15:00;47.19313401640974;98060.5296928724;98157.5127486211
98184.0;98214.0;98235.0;98117.0;50564;2019.01.29 15:20:00;48.46216002788329;98098.89726965429;98162.6479532919
98219.0;98163.0;98235.0;98123.0;31326;2019.01.29 15:25:00;46.753787926514;98114.92295224071;98162.67995753809
98163.0;98219.0;98219.0;98087.0;42634;2019.01.29 15:30:00;48.8209438310264;98140.94221418054;98167.79996139825
98219.0;98174.0;98225.0;98153.0;20868;2019.01.29 15:35:00;47.28177527784873;98149.20666063541;98168.36360127114
98174.0;98148.0;98199.0;98097.0;25200;2019.01.29 15:40:00;46.39983199176322;98148.90499547655;98166.51236479194
98148.0;98189.0;98199.0;98123.0;18076;2019.01.29 15:45:00;47.99599624129809;98158.92874660742;98168.5566952654
98189.0;98204.0;98306.0;98179.0;59971;2019.01.29 15:50:00;48.58055692847562;98170.19655995557;98171.77881387764
98209.0;98219.0;98250.0;98153.0;29178;2019.01.29 15:55:00;49.17668451882839;98182.39741996667;98176.07164897966
98219.0;98265.0;98281.0;98153.0;35033;2019.01.29 16:00:00;50.99472949636165;98203.04806497501;98184.15604452697
98265.0;98291.0;98342.0;98250.0;41979;2019.01.29 16:05:00;52.0072782248949;98225.03604873126;98193.86913138816
98296.0;98255.0;98327.0;98230.0;23797;2019.01.29 16:10:00;50.49971805837532;98232.52703654845;98199.42648308014
98250.0;98199.0;98276.0;98168.0;28491;2019.01.29 16:15:00;48.23037527393672;98224.14527741133;98199.38771189105
98204.0;98204.0;98209.0;98148.0;24361;2019.01.29 16:20:00;48.4462178237844;98219.1089580585;98199.80701081004
98204.0;98153.0;98209.0;98107.0;28872;2019.01.29 16:25:00;46.38772799510127;98202.58171854386;98195.55182800912
98148.0;98168.0;98209.0;98112.0;29791;2019.01.29 16:30:00;47.0778577499449;98193.93628890789;98193.04711637192
98168.0;98199.0;98240.0;98082.0;52424;2019.01.29 16:35:00;48.5072981763855;98195.20221668092;98193.58828761084
98204.0;98240.0;98260.0;98199.0;30631;2019.01.29 16:40:00;50.35778240081422;98206.40166251069;98197.80753419167
98240.0;98230.0;98296.0;98225.0;31701;2019.01.29 16:45:00;49.90137594705327;98212.30124688301;98200.73412199243
98230.0;98219.0;98281.0;98204.0;20520;2019.01.29 16:50:00;49.38759364886266;98213.97593516226;98202.39465635674
98219.0;98255.0;98311.0;98184.0;34878;2019.01.29 16:55:00;51.10672463895624;98224.23195137169;98207.17696032432
98250.0;98250.0;98301.0;98235.0;23536;2019.01.29 17:00:00;50.85637424069242;98230.67396352877;98211.06996393119
98250.0;98219.0;98255.0;98209.0;20757;2019.01.29 17:05:00;49.29415926321393;98227.75547264658;98211.79087630108
98225.0;98158.0;98235.0;98107.0;33158;2019.01.29 17:10:00;46.36947411150976;98210.31660448493;98206.90079663735
98158.0;98128.0;98184.0;98087.0;24781;2019.01.29 17:15:00;44.99933526375311;98189.7374533637;98199.72799694305
98123.0;98005.0;98138.0;97985.0;45336;2019.01.29 17:20:00;39.9491509807801;98143.55309002277;98182.02545176641
98005.0;98036.0;98072.0;97949.0;44802;2019.01.29 17:25:00;41.67073267832384;98116.66481751708;98168.75041069674
98041.0;98072.0;98077.0;98010.0;22986;2019.01.29 17:30:00;43.62907172871905;98105.49861313781;98159.95491881522
98072.0;98072.0;98143.0;98041.0;30147;2019.01.29 17:35:00;43.62907172871903;98097.12395985336;98151.95901710475
98066.0;98036.0;98092.0;98010.0;21114;2019.01.29 17:40:00;42.09038204520451;98081.84296989001;98141.41728827704
98036.0;97924.0;98046.0;97913.0;29738;2019.01.29 17:45:00;37.76643838344856;98042.38222741752;98121.65208025185
97919.0;98056.0;98066.0;97913.0;27247;2019.01.29 17:50:00;44.7470281358209;98045.78667056313;98115.68370931987
98056.0;97822.0;98066.0;97812.0;34085;2019.01.29 17:55:00;37.05795135200479;97989.84000292234;98088.98519029078
97822.0;97822.0;97878.0;97715.0;31686;2019.01.29 18:00:00;37.05795135200479;97947.88000219176;98064.71380935525
97827.0;97653.0;97827.0;97653.0;26157;2019.01.29 18:05:00;32.64647500790447;97874.16000164382;98027.28528123205
98454.0;98663.0;98719.0;98454.0;54218;2019.01.30 09:00:00;61.343738041123;98071.37000123286;98085.07752839277
98663.0;98724.0;98760.0;98643.0;41643;2019.01.30 09:05:00;62.35458204387704;98234.52750092465;98143.16138944797
98724.0;98785.0;98811.0;98704.0;35173;2019.01.30 09:10:00;63.35450890490911;98372.14562569349;98201.5103540436
98780.0;98775.0;98801.0;98729.0;24488;2019.01.30 09:15:00;63.0679470519217;98472.85921927012;98253.64577640327
98775.0;98709.0;98791.0;98683.0;33240;2019.01.30 09:20:00;61.1626849399599;98531.89441445259;98295.04161491206
98709.0;98699.0;98760.0;98683.0;28029;2019.01.30 09:25:00;60.87194633970191;98573.67081083944;98331.76510446551
98699.0;98673.0;98719.0;98653.0;28855;2019.01.30 09:30:00;60.09690474374923;98598.50310812957;98362.786458605
98668.0;98689.0;98704.0;98617.0;33227;2019.01.30 09:35:00;60.4205044496759;98621.12733109717;98392.44223509546
98683.0;98689.0;98745.0;98668.0;34387;2019.01.30 09:40:00;60.42050444967589;98638.09549832289;98419.40203190496
98689.0;98842.0;98867.0;98689.0;56127;2019.01.30 09:45:00;63.5023095943392;98689.07162374217;98457.82002900451
98842.0;98842.0;98882.0;98816.0;32957;2019.01.30 09:50:00;63.5023095943392;98727.30371780663;98492.74548091319
98842.0;98887.0;98898.0;98801.0;29929;2019.01.30 09:55:00;64.39026580142364;98767.22778835497;98528.58680083018
98887.0;99000.0;99005.0;98847.0;51853;2019.01.30 10:00:00;66.52431751760417;98825.42084126623;98571.44254620925
98995.0;99117.0;99147.0;98979.0;75284;2019.01.30 10:05:00;68.5599979297223;98898.31563094967;98621.03867837205
99112.0;98954.0;99117.0;98923.0;60250;2019.01.30 10:10:00;62.99139169029203;98912.23672321225;98651.30788942912
98954.0;98989.0;99035.0;98908.0;47806;2019.01.30 10:15:00;63.65286113817419;98931.42754240919;98682.00717220829
98989.0;99010.0;99076.0;98954.0;44252;2019.01.30 10:20:00;64.05509536938855;98951.0706568069;98711.82470200754
99015.0;98984.0;99061.0;98979.0;27979;2019.01.30 10:25:00;63.15220550347208;98959.30299260517;98736.56791091594
98989.0;98989.0;99040.0;98893.0;67064;2019.01.30 10:30:00;63.25613671143154;98966.72724445388;98759.51628265085
98995.0;98903.0;99030.0;98898.0;39166;2019.01.30 10:35:00;60.20822653421246;98950.79543334042;98772.56025695532
98908.0;98938.0;98984.0;98867.0;48601;2019.01.30 10:40:00;61.0061272750311;98947.59657500531;98787.60023359573
98944.0;99010.0;99035.0;98867.0;55296;2019.01.30 10:45:00;62.61528105793921;98963.19743125398;98807.81839417793
99015.0;98974.0;99025.0;98898.0;41716;2019.01.30 10:50:00;61.29555565278685;98965.89807344049;98822.92581288902
98969.0;99061.0;99061.0;98954.0;41250;2019.01.30 10:55:00;63.24887835925476;98989.67355508037;98844.5689208082
99056.0;99214.0;99229.0;99056.0;92419;2019.01.30 11:00:00;66.36398739179013;99045.75516631028;98878.1535643711
99209.0;99173.0;99249.0;99132.0;55320;2019.01.30 11:05:00;64.82746973071613;99077.56637473271;98904.95778579191
99178.0;99239.0;99285.0;99178.0;41429;2019.01.30 11:10:00;66.14415572890174;99117.92478104953;98935.32525981082
99239.0;99183.0;99265.0;99137.0;48066;2019.01.30 11:15:00;64.02219821575785;99134.19358578714;98957.84114528257
99188.0;99056.0;99219.0;99051.0;50814;2019.01.30 11:20:00;59.5047233337092;99114.64518934036;98966.7646775296
99061.0;99025.0;99066.0;98949.0;68135;2019.01.30 11:25:00;58.45416064587727;99092.23389200527;98972.05879775417
99025.0;99010.0;99102.0;98984.0;55513;2019.01.30 11:30:00;57.93769113684435;99071.67541900395;98975.50799795834
99005.0;99000.0;99086.0;98989.0;40898;2019.01.30 11:35:00;57.58375785106664;99053.75656425297;98977.73454359849
98995.0;99091.0;99117.0;98995.0;34415;2019.01.30 11:40:00;59.9093225009168;99063.06742318973;98988.03140327136
99096.0;99112.0;99127.0;99035.0;36708;2019.01.30 11:45:00;60.43172429615651;99075.30056739229;98999.30127570125
99112.0;99066.0;99147.0;99051.0;43455;2019.01.30 11:50:00;58.68388278813733;99072.97542554422;99005.36479609204
99066.0;99025.0;99076.0;98959.0;41721;2019.01.30 11:55:00;57.14665816572321;99060.98156915818;99007.14981462911
99025.0;98989.0;99051.0;98933.0;45011;2019.01.30 12:00:00;55.80725535794218;99042.98617686864;99005.49983148101
98984.0;99015.0;99046.0;98949.0;31379;2019.01.30 12:05:00;56.57430139939379;99035.98963265147;99006.36348316455
99015.0;98801.0;99025.0;98785.0;69423;2019.01.30 12:10:00;49.23480132735046;98977.24222448861;98987.69407560413
98806.0;98796.0;98826.0;98740.0;47124;2019.01.30 12:15:00;49.07956704477995;98931.93166836645;98970.2673414583
98796.0;98893.0;98893.0;98785.0;36694;2019.01.30 12:20:00;52.13464217336787;98922.19875127485;98963.24303768936
98893.0;98949.0;98954.0;98852.0;36739;2019.01.30 12:25:00;53.80431328397383;98928.89906345613;98961.94821608123
98944.0;98862.0;98954.0;98831.0;48800;2019.01.30 12:30:00;50.92458348870039;98912.17429759211;98952.8620146193
98862.0;98882.0;98903.0;98765.0;49828;2019.01.30 12:35:00;51.54667232064502;98904.63072319407;98946.42001329028
98882.0;98714.0;98923.0;98689.0;55249;2019.01.30 12:40:00;46.39207332882918;98856.97304239555;98925.29092117297
98719.0;98765.0;98770.0;98648.0;58391;2019.01.30 12:45:00;48.03805115984819;98833.97978179666;98910.71901924815
98765.0;98694.0;98780.0;98592.0;56416;2019.01.30 12:50:00;45.98688636081747;98798.98483634749;98891.01729022559
98689.0;98490.0;98729.0;98423.0;73290;2019.01.30 12:55:00;40.76787253563607;98721.73862726061;98854.56117293236
98490.0;98342.0;98556.0;98327.0;72729;2019.01.30 13:00:00;37.54241313454848;98626.80397044546;98807.96470266578
98342.0;98260.0;98388.0;98209.0;75161;2019.01.30 13:05:00;35.9002852588731;98535.10297783409;98758.14972969616
98260.0;98403.0;98408.0;98209.0;57039;2019.01.30 13:10:00;40.62619337267746;98502.07723337557;98725.86339063288
98403.0;98245.0;98418.0;98225.0;42772;2019.01.30 13:15:00;37.44339686554045;98437.80792503168;98682.14853693897
98240.0;98337.0;98357.0;98209.0;42538;2019.01.30 13:20:00;40.28585518150057;98412.60594377376;98650.77139721725
98342.0;98357.0;98388.0;98260.0;29799;2019.01.30 13:25:00;40.89506967947658;98398.70445783032;98624.06490656114
98357.0;98362.0;98418.0;98352.0;31016;2019.01.30 13:30:00;41.05195626979241;98389.52834337275;98600.24082414649
98362.0;98393.0;98403.0;98276.0;39051;2019.01.30 13:35:00;42.04715986106675;98390.39625752956;98581.40074922408
98393.0;98454.0;98464.0;98332.0;40029;2019.01.30 13:40:00;43.98880095124965;98406.29719314717;98569.81886293097
98449.0;98230.0;98469.0;98219.0;50618;2019.01.30 13:45:00;38.98404690328343;98362.22289486037;98538.92623902815
98230.0;98000.0;98286.0;97990.0;90297;2019.01.30 13:50:00;34.74823567575305;98271.66717114528;98489.93294457105
98000.0;98026.0;98056.0;97913.0;60108;2019.01.30 13:55:00;35.57396929907539;98210.25037835896;98447.75722233731
98031.0;98138.0;98153.0;98015.0;55656;2019.01.30 14:00:00;39.04142254761108;98192.18778376922;98419.59747485211
98138.0;98281.0;98286.0;98138.0;43290;2019.01.30 14:05:00;43.12001343553572;98214.39083782691;98406.99770441101
98281.0;98276.0;98296.0;98209.0;38068;2019.01.30 14:10:00;43.01500777786651;98229.79312837019;98395.08882219183
98281.0;98321.0;98362.0;98270.0;44050;2019.01.30 14:15:00;44.28909723782067;98252.59484627764;98388.35347471983
98321.0;98337.0;98393.0;98301.0;35718;2019.01.30 14:20:00;44.74743197342035;98273.69613470824;98383.68497701803
98337.0;98276.0;98342.0;98245.0;38606;2019.01.30 14:25:00;43.32929728608672;98274.27210103118;98373.89543365275
98276.0;98332.0;98342.0;98260.0;21818;2019.01.30 14:30:00;44.99908356110674;98288.70407577339;98370.08675786614
98337.0;98372.0;98429.0;98332.0;35661;2019.01.30 14:35:00;46.18101733594;98309.52805683005;98370.26068896921
98372.0;98362.0;98408.0;98321.0;25755;2019.01.30 14:40:00;45.92357361273018;98322.64604262254;98369.50971724473
98362.0;98347.0;98388.0;98301.0;28573;2019.01.30 14:45:00;45.52633072934758;98328.73453196691;98367.46337931338
98347.0;98327.0;98383.0;98286.0;28040;2019.01.30 14:50:00;44.98494132700348;98328.30089897518;98363.78489028489
98327.0;98378.0;98383.0;98270.0;29963;2019.01.30 14:55:00;46.67236075759877;98340.72567423139;98365.07717298626
98372.0;98291.0;98398.0;98265.0;39698;2019.01.30 15:00:00;44.25608266112544;98328.29425567354;98358.34288453296
98286.0;98240.0;98311.0;98168.0;46890;2019.01.30 15:05:00;42.89759886872402;98306.22069175515;98347.58444048451
98240.0;98189.0;98260.0;98087.0;62675;2019.01.30 15:10:00;41.56620880221517;98276.91551881636;98333.16767316774
98189.0;98230.0;98250.0;98102.0;37281;2019.01.30 15:15:00;43.04896928567037;98265.18663911227;98323.78879378886
98230.0;98250.0;98311.0;98225.0;44064;2019.01.30 15:20:00;43.77518314521141;98261.3899793342;98317.08072162623
98245.0;98174.0;98286.0;98168.0;30080;2019.01.30 15:25:00;41.66832179439248;98239.54248450065;98304.07338329656
98179.0;98031.0;98209.0;98026.0;53726;2019.01.30 15:30:00;38.07078179975323;98187.40686337548;98279.2485302696
98036.0;98214.0;98225.0;98026.0;49276;2019.01.30 15:35:00;44.47262750611522;98194.05514753162;98273.31684569964
98219.0;98179.0;98245.0;98138.0;36051;2019.01.30 15:40:00;43.57368025673559;98190.29136064871;98264.74258699967
98184.0;98225.0;98245.0;98148.0;27054;2019.01.30 15:45:00;45.09570233532987;98198.96852048654;98261.12962454515
98230.0;98174.0;98286.0;98168.0;38315;2019.01.30 15:50:00;43.73104128721275;98192.7263903649;98253.2087495865
98179.0;98214.0;98235.0;98123.0;32882;2019.01.30 15:55:00;45.09094093991531;98198.04479277367;98249.64431780591
98219.0;98265.0;98296.0;98158.0;35002;2019.01.30 16:00:00;46.80147286215669;98214.78359458025;98251.04028891448
98270.0;98342.0;98347.0;98270.0;31978;2019.01.30 16:05:00;49.29023141388778;98246.58769593519;98259.30935355862
98332.0;98301.0;98352.0;98286.0;25916;2019.01.30 16:10:00;48.04147977799276;98260.1907719514;98263.09941232602
98301.0;98260.0;98342.0;98225.0;34365;2019.01.30 16:15:00;46.80415689387752;98260.14307896355;98262.81764756911
98260.0;98225.0;98286.0;98214.0;27335;2019.01.30 16:20:00;45.75445105804013;98251.35730922266;98259.37967960829
98225.0;98296.0;98301.0;98219.0;22647;2019.01.30 16:25:00;48.21299346244812;98262.51798191699;98262.70879964389
98296.0;98306.0;98332.0;98276.0;18959;2019.01.30 16:30:00;48.5556635705375;98273.38848643773;98266.64436331262
98311.0;98362.0;98372.0;98286.0;21609;2019.01.30 16:35:00;50.47075093007448;98295.5413648283;98275.31305755692
98362.0;98296.0;98383.0;98281.0;27257;2019.01.30 16:40:00;48.26127572614809;98295.65602362122;98277.19368868812
98296.0;98184.0;98321.0;98179.0;41664;2019.01.30 16:45:00;44.78926695976323;98267.74201771592;98268.721535171
98184.0;98219.0;98245.0;98158.0;28441;2019.01.30 16:50:00;46.05478508681788;98255.55651328694;98264.20139561
98225.0;98219.0;98265.0;98158.0;27117;2019.01.30 16:55:00;46.05478508681788;98246.4173849652;98260.09217782728
98225.0;98918.0;99188.0;98214.0;165473;2019.01.30 17:00:00;63.99930061474052;98414.31303872389;98319.90197984298
98928.0;98862.0;99066.0;98796.0;91251;2019.01.30 17:05:00;62.26774593022754;98526.23477904292;98369.18361803907
98862.0;99015.0;99056.0;98755.0;68091;2019.01.30 17:10:00;64.9697790597049;98648.4260842822;98427.89419821733
99015.0;99112.0;99127.0;98893.0;53753;2019.01.30 17:15:00;66.55424404105815;98764.31956321164;98490.08563474302
99112.0;98984.0;99173.0;98984.0;47211;2019.01.30 17:20:00;62.65215290056068;98819.23967240873;98534.98694067547
98989.0;98796.0;99091.0;98755.0;54546;2019.01.30 17:25:00;57.48656999599299;98813.42975430655;98558.71540061406
98801.0;98984.0;99000.0;98745.0;45750;2019.01.30 17:30:00;60.85439667945292;98856.07231572991;98597.37763692187
98984.0;99035.0;99122.0;98928.0;50844;2019.01.30 17:35:00;61.71295764487049;98900.80423679743;98637.1614881108
99035.0;98995.0;99081.0;98949.0;32090;2019.01.30 17:40:00;60.62475108924728;98924.35317759807;98669.6922619189
98995.0;99051.0;99163.0;98979.0;37651;2019.01.30 17:45:00;61.61358637855101;98956.01488319854;98704.35660174445
99056.0;99102.0;99137.0;98969.0;22846;2019.01.30 17:50:00;62.50833477759188;98992.51116239891;98740.50600158586
99096.0;99300.0;99351.0;99046.0;38850;2019.01.30 17:55:00;65.74314836070371;99069.38337179918;98791.36909235077
99295.0;99265.0;99326.0;99239.0;19772;2019.01.30 18:00:00;64.71325085926068;99118.28752884938;98834.42644759161
99270.0;99076.0;99275.0;99076.0;14543;2019.01.30 18:05:00;59.46425029132831;99107.71564663704;98856.38767962874
99637.0;99397.0;99637.0;99392.0;47751;2019.01.31 09:00:00;64.55892975101639;99180.03673497778;98905.53425420795
99397.0;99576.0;99612.0;99382.0;46119;2019.01.31 09:05:00;66.97418794654635;99279.02755123333;98966.48568564358
99576.0;99647.0;99713.0;99530.0;50629;2019.01.31 09:10:00;67.88016817975685;99371.02066342501;99028.35062331233
99642.0;99693.0;99764.0;99601.0;43856;2019.01.31 09:15:00;68.46501315115046;99451.51549756876;99088.7732939203
99698.0;99775.0;99785.0;99678.0;32525;2019.01.31 09:20:00;69.49809306011397;99532.38662317657;99151.15753992755
99770.0;99836.0;99861.0;99764.0;47621;2019.01.31 09:25:00;70.25451090178996;99608.28996738243;99213.41594538868
99841.0;99805.0;99841.0;99775.0;30380;2019.01.31 09:30:00;69.34260466180437;99657.46747553682;99267.19631398971
99810.0;99729.0;99815.0;99703.0;38970;2019.01.31 09:35:00;67.11404288184309;99675.35060665262;99309.17846726338
99729.0;99734.0;99749.0;99688.0;23242;2019.01.31 09:40:00;67.18643940393369;99690.01295498946;99347.79860660307
99734.0;99856.0;99887.0;99713.0;56639;2019.01.31 09:45:00;68.92804202649265;99731.5097162421;99393.99873327551
99861.0;99846.0;99866.0;99815.0;23591;2019.01.31 09:50:00;68.61654912116127;99760.13228718158;99435.08975752319
99846.0;99831.0;99887.0;99821.0;26191;2019.01.31 09:55:00;68.13460727259289;99777.84921538619;99471.08159774836
99831.0;99917.0;99917.0;99739.0;73399;2019.01.31 10:00:00;69.41959675293154;99812.63691153964;99511.61963431668
99917.0;99953.0;99968.0;99851.0;54213;2019.01.31 10:05:00;69.94892822699686;99847.72768365472;99551.74512210608
99948.0;99907.0;100009.0;99846.0;79895;2019.01.31 10:10:00;68.37097182543101;99862.54576274104;99584.04102009643
99907.0;99953.0;99989.0;99846.0;52065;2019.01.31 10:15:00;69.09838067278284;99885.15932205578;99617.58274554221
99948.0;99989.0;100065.0;99933.0;56747;2019.01.31 10:20:00;69.66804781221239;99911.11949154185;99651.34795049291
99989.0;99989.0;100045.0;99943.0;40886;2019.01.31 10:25:00;69.66804781221239;99930.58961865638;99682.04359135719
99994.0;100127.0;100137.0;99989.0;59984;2019.01.31 10:30:00;71.83520272560824;99979.69221399228;99722.49417396108
100132.0;100167.0;100178.0;100086.0;50737;2019.01.31 10:35:00;72.43096831754447;100026.5191604942;99762.90379451007
100162.0;100223.0;100234.0;100137.0;39534;2019.01.31 10:40:00;73.25735735980363;100075.6393703707;99804.73072228189
100229.0;100239.0;100274.0;100162.0;50933;2019.01.31 10:45:00;73.49423212080843;100116.479527778;99844.20974752899
100234.0;100223.0;100254.0;100172.0;39699;2019.01.31 10:50:00;72.82116942166076;100143.1096458335;99878.64522502635
100218.0;100147.0;100279.0;100127.0;56079;2019.01.31 10:55:00;69.65919931578759;100144.0822343751;99903.04111366032
100152.0;100223.0;100239.0;100142.0;38795;2019.01.31 11:00:00;70.97432090105238;100163.8116757813;99932.12828514575
100223.0;100254.0;100269.0;100167.0;33061;2019.01.31 11:05:00;71.50011235578891;100186.358756836;99961.38935013249
100254.0;100285.0;100295.0;100152.0;38972;2019.01.31 11:10:00;72.0288316354351;100211.019067627;99990.80850012045
100279.0;100264.0;100295.0;100218.0;36269;2019.01.31 11:15:00;71.09649829091893;100224.2643007202;100015.6440910186
100269.0;100208.0;100279.0;100188.0;29997;2019.01.31 11:20:00;68.62478561229;100220.1982255402;100033.1309918351
100208.0;100045.0;100223.0;100045.0;49464;2019.01.31 11:25:00;62.07060048353452;100176.3986691551;100034.2099925773
100050.0;100127.0;100147.0;100045.0;37943;2019.01.31 11:30:00;63.88143134930243;100164.0490018664;100042.6454477976
100132.0;100178.0;100188.0;100132.0;29745;2019.01.31 11:35:00;64.96690711356652;100167.5367513998;100054.9504070887
100172.0;100264.0;100279.0;100157.0;39220;2019.01.31 11:40:00;66.72645216660871;100191.6525635498;100073.9549155352
100264.0;100305.0;100376.0;100264.0;67824;2019.01.31 11:45:00;67.53754776684551;100219.9894226624;100094.9590141229
100310.0;100229.0;100336.0;100183.0;49348;2019.01.31 11:50:00;64.49650680648011;100222.2420669968;100107.1445582935
100234.0;100076.0;100234.0;100065.0;45443;2019.01.31 11:55:00;58.92306400549692;100185.6815502476;100104.3132348123
100081.0;100030.0;100157.0;99979.0;72287;2019.01.31 12:00:00;57.36779569058208;100146.7611626857;100097.557486193
100025.0;100132.0;100137.0;99923.0;75907;2019.01.31 12:05:00;59.82159180631456;100143.0708720143;100100.6886238118
100137.0;100121.0;100229.0;100101.0;60137;2019.01.31 12:10:00;59.43661842816545;100137.5531540107;100102.5351125562
100127.0;100060.0;100172.0;100025.0;46782;2019.01.31 12:15:00;57.30274471715615;100118.164865508;100098.668284142
100060.0;100091.0;100101.0;99984.0;40398;2019.01.31 12:20:00;58.1004441874126;100111.373649131;100097.9711674018
100086.0;99994.0;100111.0;99953.0;59478;2019.01.31 12:25:00;54.76005791337873;100082.0302368483;100088.5192430925
99999.0;99994.0;100019.0;99759.0;114160;2019.01.31 12:30:00;54.76005791337873;100060.0226776362;100079.9265846296
99999.0;100132.0;100142.0;99943.0;69735;2019.01.31 12:35:00;58.45971031494797;100078.0170082272;100084.6605314814
100127.0;100060.0;100167.0;100030.0;40628;2019.01.31 12:40:00;55.96790148252816;100073.5127561704;100082.4186649831
100055.0;100101.0;100132.0;100045.0;33241;2019.01.31 12:45:00;57.05557760272988;100080.3845671278;100084.1078772574
100096.0;100183.0;100198.0;100045.0;42082;2019.01.31 12:50:00;59.16090536230562;100106.0384253458;100093.098070234
100183.0;100193.0;100249.0;100157.0;42370;2019.01.31 12:55:00;59.41410184337216;100127.7788190094;100102.1800638491
100193.0;100229.0;100244.0;100101.0;47381;2019.01.31 13:00:00;60.33782949338624;100153.084114257;100113.7091489537
100229.0;100111.0;100290.0;100060.0;61664;2019.01.31 13:05:00;55.98005255323779;100142.5630856928;100113.4628626852
100116.0;100290.0;100330.0;100106.0;51495;2019.01.31 13:10:00;60.49620469883726;100179.4223142696;100129.5116933502
100290.0;100305.0;100320.0;100198.0;48427;2019.01.31 13:15:00;60.84744215125653;100210.8167357022;100145.4651757729
100300.0;100244.0;100310.0;100218.0;29815;2019.01.31 13:20:00;58.63515225857532;100219.1125517766;100154.4228870662
100244.0;100269.0;100274.0;100188.0;35801;2019.01.31 13:25:00;59.26847338534467;100231.5844138325;100164.838988242
100269.0;100356.0;100371.0;100269.0;62893;2019.01.31 13:30:00;61.41377091979145;100262.6883103744;100182.2172620382
100361.0;100346.0;100376.0;100305.0;39454;2019.01.31 13:35:00;61.02824650133263;100283.5162327808;100197.1066018529
100341.0;100427.0;100483.0;100320.0;62121;2019.01.31 13:40:00;62.99184196708292;100319.3871745856;100218.0060016845
100422.0;100366.0;100468.0;100351.0;34840;2019.01.31 13:45:00;60.59272841405694;100331.0403809392;100231.4600015313
100366.0;100432.0;100468.0;100356.0;28382;2019.01.31 13:50:00;62.21736505803715;100356.2802857044;100249.690910483
100432.0;100448.0;100499.0;100371.0;41375;2019.01.31 13:55:00;62.60733021482257;100379.2102142783;100267.71900953
100443.0;100417.0;100483.0;100397.0;32540;2019.01.31 14:00:00;61.32761089662698;100388.6576607087;100281.2900086637
100417.0;100279.0;100443.0;100259.0;68838;2019.01.31 14:05:00;56.00955987359866;100361.2432455315;100281.0818260579
100279.0;100223.0;100315.0;100208.0;61841;2019.01.31 14:10:00;54.02579601352661;100326.6824341486;100275.8016600526
100218.0;100086.0;100229.0;100081.0;66022;2019.01.31 14:15:00;49.54605562964471;100266.5118256115;100258.5469636842
100086.0;100060.0;100142.0;100019.0;70361;2019.01.31 14:20:00;48.74562535926583;100214.8838692086;100240.4972397129
100060.0;100152.0;100188.0;99989.0;72722;2019.01.31 14:25:00;51.63085706177748;100199.1629019065;100232.4520361026
100157.0;100223.0;100244.0;100060.0;46082;2019.01.31 14:30:00;53.72843391637026;100205.1221764299;100231.5927600933
100218.0;100310.0;100320.0;100178.0;54184;2019.01.31 14:35:00;56.15935433388278;100231.3416323224;100238.7206909939
100305.0;100336.0;100392.0;100259.0;48379;2019.01.31 14:40:00;56.86601933566423;100257.5062242418;100247.5642645399
100336.0;100376.0;100381.0;100274.0;33509;2019.01.31 14:45:00;57.95402490675809;100287.1296681813;100259.2402404908
